AMI,ARI,FMS,NMI
0.0026051809289118237,-0.029335806835425065,0.4909699067001471,0.057215050578788236
0.00010750716192335575,-0.02939056643919746,0.4909259130418552,0.056493920053587554
-0.0034074339432124444,-0.02966439165209595,0.4907059277490522,0.055162716773957
-0.0063783622654249045,-0.01240304023783986,0.5136865869470761,0.03210533645370062
-0.007972500247731815,-0.015439591927171415,0.5097299339739723,0.03600252927211484
-0.00956616049027021,-0.018449475852610104,0.5057942476810929,0.039557706484776405
0.01490703277595865,-0.03863457930970049,0.47191889318029845,0.07663133882294866
0.01034633481870439,-0.04051053951286617,0.4703696816675102,0.07540612169622464
0.007851960337801603,-0.040567195536936454,0.4703244050672613,0.0748060913591267
0.6852492893963557,0.5772972539005977,0.6859399900030029,0.7203185888619706
0.6650899539430958,0.5620449049956312,0.6739596182997684,0.7027242567874362
0.6852492893963557,0.5772972539005977,0.6859399900030029,0.7203185888619706
0.6650899539430958,0.5620449049956312,0.6739596182997684,0.7027242567874362
0.6852492893963557,0.5772972539005977,0.6859399900030029,0.7203185888619706
0.6650899539430958,0.5620449049956312,0.6739596182997684,0.7027242567874362
0.6852492893963557,0.5772972539005977,0.6859399900030029,0.7203185888619706
0.6650899539430958,0.5620449049956312,0.6739596182997684,0.7027242567874362
0.6852492893963557,0.5772972539005977,0.6859399900030029,0.7203185888619706
0.6650899539430958,0.5620449049956312,0.6739596182997684,0.7027242567874362
0.6160609175637833,0.4688185376632211,0.5996289329463368,0.6901071045858321
0.6004321341082468,0.4610657200386917,0.5933253777052633,0.6741617148719213
0.6160609175637833,0.4688185376632211,0.5996289329463368,0.6901071045858321
0.6004321341082468,0.4610657200386917,0.5933253777052633,0.6741617148719213
0.6160609175637833,0.4688185376632211,0.5996289329463368,0.6901071045858321
0.6004321341082468,0.4610657200386917,0.5933253777052633,0.6741617148719213
0.6160609175637833,0.4688185376632211,0.5996289329463368,0.6901071045858321
0.6004321341082468,0.4610657200386917,0.5933253777052633,0.6741617148719213
0.6160609175637833,0.4688185376632211,0.5996289329463368,0.6901071045858321
0.6004321341082468,0.4610657200386917,0.5933253777052633,0.6741617148719213
0.5675451351552724,0.40470851595243,0.5468236408268892,0.6634815366594669
0.5650878305073526,0.413318377502042,0.5545211310221488,0.6651396853658426
0.5675451351552724,0.40470851595243,0.5468236408268892,0.6634815366594669
0.5650878305073526,0.413318377502042,0.5545211310221488,0.6651396853658426
0.5675451351552724,0.40470851595243,0.5468236408268892,0.6634815366594669
0.5650878305073526,0.413318377502042,0.5545211310221488,0.6651396853658426
0.5675451351552724,0.40470851595243,0.5468236408268892,0.6634815366594669
0.5650878305073526,0.413318377502042,0.5545211310221488,0.6651396853658426
0.5675451351552724,0.40470851595243,0.5468236408268892,0.6634815366594669
0.5650878305073526,0.413318377502042,0.5545211310221488,0.6651396853658426
