AMI,ARI,FMS,NMI
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.06432324189556167,0.022285534363268467,0.5695785961281276,0.13608792786540033
0.12854699713709258,0.06367562352745512,0.5546818268343836,0.19418358127465485
-0.0005181989358625068,-0.001182964794494547,0.5915695158002094,0.014477369453274375
0.019084580860876135,0.00352749298585769,0.5819645881905677,0.07168269085433776
0.018569174459633898,0.002242617234062753,0.5798964783786735,0.07212761067187722
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.12839944821436544,0.0745325512819117,0.5625685199480857,0.20609751496194625
0.20603694857457003,0.16069764692265884,0.5619119556766802,0.2549314131158789
0.11324923722408946,0.12497371167041396,0.5029461027224914,0.14547621620972878
0.37762605324398113,0.48906590576152376,0.714475961327951,0.4746731956070234
0.11324923722408946,0.12497371167041396,0.5029461027224914,0.14547621620972878
0.37762605324398113,0.48906590576152376,0.714475961327951,0.4746731956070234
0.11324923722408946,0.12497371167041396,0.5029461027224914,0.14547621620972878
0.37762605324398113,0.48906590576152376,0.714475961327951,0.4746731956070234
0.11324923722408946,0.12497371167041396,0.5029461027224914,0.14547621620972878
0.37762605324398113,0.48906590576152376,0.714475961327951,0.4746731956070234
0.11324923722408946,0.12497371167041396,0.5029461027224914,0.14547621620972878
0.37762605324398113,0.48906590576152376,0.714475961327951,0.4746731956070234
0.518845266139741,0.49380936919811647,0.6681538608994796,0.5268381022345416
0.2970334340890921,0.328120232300827,0.5589032138385746,0.3037530218479117
0.518845266139741,0.49380936919811647,0.6681538608994796,0.5268381022345416
0.2970334340890921,0.328120232300827,0.5589032138385746,0.3037530218479117
0.518845266139741,0.49380936919811647,0.6681538608994796,0.5268381022345416
0.2970334340890921,0.328120232300827,0.5589032138385746,0.3037530218479117
0.518845266139741,0.49380936919811647,0.6681538608994796,0.5268381022345416
0.2970334340890921,0.328120232300827,0.5589032138385746,0.3037530218479117
0.518845266139741,0.49380936919811647,0.6681538608994796,0.5268381022345416
0.2970334340890921,0.328120232300827,0.5589032138385746,0.3037530218479117
0.3955597716038959,0.37086469180267595,0.5662023719913156,0.44928984678727496
0.18263312281583088,0.14847089039168304,0.4120246868011792,0.209689545848762
0.3955597716038959,0.37086469180267595,0.5662023719913156,0.44928984678727496
0.18263312281583088,0.14847089039168304,0.4120246868011792,0.209689545848762
0.3955597716038959,0.37086469180267595,0.5662023719913156,0.44928984678727496
0.18263312281583088,0.14847089039168304,0.4120246868011792,0.209689545848762
0.3955597716038959,0.37086469180267595,0.5662023719913156,0.44928984678727496
0.18263312281583088,0.14847089039168304,0.4120246868011792,0.209689545848762
0.3955597716038959,0.37086469180267595,0.5662023719913156,0.44928984678727496
0.18263312281583088,0.14847089039168304,0.4120246868011792,0.209689545848762
