AMI,ARI,FMS,NMI
0.09121176025226972,0.015203738186980023,0.48003276232593245,0.1292067365818298
0.21927522229538463,0.04533208567659496,0.48887231508343726,0.2763068129966588
0.2173354575458947,0.04119179363140618,0.48585046421078754,0.26875808993287337
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.06432324189556167,0.022285534363268467,0.5695785961281276,0.13608792786540033
0.12893663195478067,0.08625770879215436,0.5539716082595378,0.18418135373223146
0.21465216506426396,0.10199290809421795,0.536608125524616,0.30605545179136995
0.25616636163135115,0.11846028966371402,0.48954388729667125,0.2892290394423009
0.3150336505969347,0.13302425554511096,0.4685849261257428,0.3199941003472842
0.16411179979698073,0.18476457808676897,0.5406128542114831,0.21061409044364454
0.2579319600614567,0.348064808454553,0.6270476265338997,0.32237263113710396
0.16411179979698073,0.18476457808676897,0.5406128542114831,0.21061409044364454
0.2579319600614567,0.348064808454553,0.6270476265338997,0.32237263113710396
0.16411179979698073,0.18476457808676897,0.5406128542114831,0.21061409044364454
0.2579319600614567,0.348064808454553,0.6270476265338997,0.32237263113710396
0.16411179979698073,0.18476457808676897,0.5406128542114831,0.21061409044364454
0.2579319600614567,0.348064808454553,0.6270476265338997,0.32237263113710396
0.16411179979698073,0.18476457808676897,0.5406128542114831,0.21061409044364454
0.2579319600614567,0.348064808454553,0.6270476265338997,0.32237263113710396
0.510082452432561,0.4782206359510608,0.6577958933365687,0.518210457156691
0.3147294608376108,0.23890864540828388,0.515470691297848,0.32215786522348466
0.510082452432561,0.4782206359510608,0.6577958933365687,0.518210457156691
0.3147294608376108,0.23890864540828388,0.515470691297848,0.32215786522348466
0.510082452432561,0.4782206359510608,0.6577958933365687,0.518210457156691
0.3147294608376108,0.23890864540828388,0.515470691297848,0.32215786522348466
0.510082452432561,0.4782206359510608,0.6577958933365687,0.518210457156691
0.3147294608376108,0.23890864540828388,0.515470691297848,0.32215786522348466
0.510082452432561,0.4782206359510608,0.6577958933365687,0.518210457156691
0.3147294608376108,0.23890864540828388,0.515470691297848,0.32215786522348466
0.315671440063,0.2580181929418093,0.4867767277106752,0.35959153273556876
0.2532648195153855,0.22186538603121453,0.4585746103426573,0.29117012659703334
0.315671440063,0.2580181929418093,0.4867767277106752,0.35959153273556876
0.2532648195153855,0.22186538603121453,0.4585746103426573,0.29117012659703334
0.315671440063,0.2580181929418093,0.4867767277106752,0.35959153273556876
0.2532648195153855,0.22186538603121453,0.4585746103426573,0.29117012659703334
0.315671440063,0.2580181929418093,0.4867767277106752,0.35959153273556876
0.2532648195153855,0.22186538603121453,0.4585746103426573,0.29117012659703334
0.315671440063,0.2580181929418093,0.4867767277106752,0.35959153273556876
0.2532648195153855,0.22186538603121453,0.4585746103426573,0.29117012659703334
