AMI,ARI,FMS,NMI
0.15429649233878834,0.03341246962698411,0.5203151898736732,0.2379436521574005
0.21259280536093625,0.05884083743150767,0.4533897383482234,0.23921345566474345
0.21082483123019852,0.0233908308597434,0.4265041679480442,0.22509273280446723
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.06432324189556167,0.022285534363268467,0.5695785961281276,0.13608792786540033
0.12893663195478067,0.08625770879215436,0.5539716082595378,0.18418135373223146
0.10965119243309027,-0.0009464899099805514,0.5220804916785214,0.18607816712968603
0.14784907890872184,0.005497658315366348,0.4588187252415619,0.1819679562958959
0.22732473740840575,0.10167358668842877,0.4130499408378957,0.24731628869003278
0.15341842382674603,0.1773283086994987,0.5354096586627884,0.19673378488352597
0.2804200543818354,0.37091635535080186,0.6408190170533469,0.35036794238667013
0.15341842382674603,0.1773283086994987,0.5354096586627884,0.19673378488352597
0.2804200543818354,0.37091635535080186,0.6408190170533469,0.35036794238667013
0.15341842382674603,0.1773283086994987,0.5354096586627884,0.19673378488352597
0.2804200543818354,0.37091635535080186,0.6408190170533469,0.35036794238667013
0.15341842382674603,0.1773283086994987,0.5354096586627884,0.19673378488352597
0.2804200543818354,0.37091635535080186,0.6408190170533469,0.35036794238667013
0.15341842382674603,0.1773283086994987,0.5354096586627884,0.19673378488352597
0.2804200543818354,0.37091635535080186,0.6408190170533469,0.35036794238667013
0.5114128162335461,0.4850541935360708,0.662870530409172,0.5186981441662616
0.33405765846942204,0.26896521173658244,0.5330166825002419,0.3407853874288718
0.5114128162335461,0.4850541935360708,0.662870530409172,0.5186981441662616
0.33405765846942204,0.26896521173658244,0.5330166825002419,0.3407853874288718
0.5114128162335461,0.4850541935360708,0.662870530409172,0.5186981441662616
0.33405765846942204,0.26896521173658244,0.5330166825002419,0.3407853874288718
0.5114128162335461,0.4850541935360708,0.662870530409172,0.5186981441662616
0.33405765846942204,0.26896521173658244,0.5330166825002419,0.3407853874288718
0.5114128162335461,0.4850541935360708,0.662870530409172,0.5186981441662616
0.33405765846942204,0.26896521173658244,0.5330166825002419,0.3407853874288718
0.29081110441200964,0.22156088636882657,0.4626665594840981,0.33076944905759575
0.28043311119415665,0.24984806811979238,0.4787717920220709,0.32166601686355917
0.29081110441200964,0.22156088636882657,0.4626665594840981,0.33076944905759575
0.28043311119415665,0.24984806811979238,0.4787717920220709,0.32166601686355917
0.29081110441200964,0.22156088636882657,0.4626665594840981,0.33076944905759575
0.28043311119415665,0.24984806811979238,0.4787717920220709,0.32166601686355917
0.29081110441200964,0.22156088636882657,0.4626665594840981,0.33076944905759575
0.28043311119415665,0.24984806811979238,0.4787717920220709,0.32166601686355917
0.29081110441200964,0.22156088636882657,0.4626665594840981,0.33076944905759575
0.28043311119415665,0.24984806811979238,0.4787717920220709,0.32166601686355917
