AMI,ARI,FMS,NMI
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.1065596041672989,0.09660655850283163,0.5579556267898749,0.16059596885675612
0.05262465014261396,0.051545045119321994,0.5688864874670266,0.10114690667000642
0.07382055222169487,0.0601904054252588,0.561705154583482,0.125884530706317
0.055138190340058846,0.044623756798670304,0.5662738638478261,0.10668386290434892
0.23663124783483064,0.2754020492465553,0.5886862641569034,0.272460524109284
0.224087153860236,0.23403700941706815,0.6099982361924291,0.3177042957912673
0.27022963885461404,0.33165014905701157,0.6346241009043492,0.35115425410120227
0.224087153860236,0.23403700941706815,0.6099982361924291,0.3177042957912673
0.27022963885461404,0.33165014905701157,0.6346241009043492,0.35115425410120227
0.224087153860236,0.23403700941706815,0.6099982361924291,0.3177042957912673
0.27022963885461404,0.33165014905701157,0.6346241009043492,0.35115425410120227
0.224087153860236,0.23403700941706815,0.6099982361924291,0.3177042957912673
0.27022963885461404,0.33165014905701157,0.6346241009043492,0.35115425410120227
0.224087153860236,0.23403700941706815,0.6099982361924291,0.3177042957912673
0.27022963885461404,0.33165014905701157,0.6346241009043492,0.35115425410120227
0.5016503677417722,0.5084650833266204,0.6998383244479223,0.5274123109992938
0.6130213756922195,0.6421320856770736,0.7722576095011455,0.6256856424086049
0.5016503677417722,0.5084650833266204,0.6998383244479223,0.5274123109992938
0.6130213756922195,0.6421320856770736,0.7722576095011455,0.6256856424086049
0.5016503677417722,0.5084650833266204,0.6998383244479223,0.5274123109992938
0.6130213756922195,0.6421320856770736,0.7722576095011455,0.6256856424086049
0.5016503677417722,0.5084650833266204,0.6998383244479223,0.5274123109992938
0.6130213756922195,0.6421320856770736,0.7722576095011455,0.6256856424086049
0.5016503677417722,0.5084650833266204,0.6998383244479223,0.5274123109992938
0.6130213756922195,0.6421320856770736,0.7722576095011455,0.6256856424086049
