AMI,ARI,FMS,NMI
0.03309219578930185,0.021496720845821292,0.5904886987410911,0.10643085194939836
0.052319267391171036,0.02565115429744799,0.580625169891994,0.12578408721957543
0.14257930127158386,0.12291403815221096,0.5586436753098297,0.19487176629159053
0.0008292718400924343,0.0017019108080567143,0.5931436953402887,0.025369892332645038
0.0016788165361783793,0.003432247816894197,0.5927221512414348,0.035975096842648206
0.0025489783307192163,0.0051911652914162785,0.5923166246063765,0.0441796572360329
0.10228389770457325,0.11159943324906406,0.5662778156255863,0.1601264234136448
0.11995722018114705,0.11113015531958853,0.5635597511514534,0.1770085909521384
0.28262067546293845,0.31302867165693904,0.594975368489041,0.30130603757844165
0.5097718418755891,0.5820373152994808,0.7749121175692475,0.6490025225897653
0.13189260913012202,0.1943300003128786,0.5484159661495936,0.1705863910432266
0.5097718418755891,0.5820373152994808,0.7749121175692475,0.6490025225897653
0.13189260913012202,0.1943300003128786,0.5484159661495936,0.1705863910432266
0.5097718418755891,0.5820373152994808,0.7749121175692475,0.6490025225897653
0.13189260913012202,0.1943300003128786,0.5484159661495936,0.1705863910432266
0.5097718418755891,0.5820373152994808,0.7749121175692475,0.6490025225897653
0.13189260913012202,0.1943300003128786,0.5484159661495936,0.1705863910432266
0.5097718418755891,0.5820373152994808,0.7749121175692475,0.6490025225897653
0.13189260913012202,0.1943300003128786,0.5484159661495936,0.1705863910432266
0.532816996655337,0.4980127588179091,0.6701318055245864,0.5420984742438733
0.2855897684877642,0.318773649776779,0.5538996538621755,0.2915897370317187
0.532816996655337,0.4980127588179091,0.6701318055245864,0.5420984742438733
0.2855897684877642,0.318773649776779,0.5538996538621755,0.2915897370317187
0.532816996655337,0.4980127588179091,0.6701318055245864,0.5420984742438733
0.2855897684877642,0.318773649776779,0.5538996538621755,0.2915897370317187
0.532816996655337,0.4980127588179091,0.6701318055245864,0.5420984742438733
0.2855897684877642,0.318773649776779,0.5538996538621755,0.2915897370317187
0.532816996655337,0.4980127588179091,0.6701318055245864,0.5420984742438733
0.2855897684877642,0.318773649776779,0.5538996538621755,0.2915897370317187
0.4675874857157085,0.4761593544372587,0.6404540220321038,0.5309752735427217
0.16899445787706557,0.13380324262538057,0.40521524255563685,0.1933818755822907
0.4675874857157085,0.4761593544372587,0.6404540220321038,0.5309752735427217
0.16899445787706557,0.13380324262538057,0.40521524255563685,0.1933818755822907
0.4675874857157085,0.4761593544372587,0.6404540220321038,0.5309752735427217
0.16899445787706557,0.13380324262538057,0.40521524255563685,0.1933818755822907
0.4675874857157085,0.4761593544372587,0.6404540220321038,0.5309752735427217
0.16899445787706557,0.13380324262538057,0.40521524255563685,0.1933818755822907
0.4675874857157085,0.4761593544372587,0.6404540220321038,0.5309752735427217
0.16899445787706557,0.13380324262538057,0.40521524255563685,0.1933818755822907
