AMI,ARI,FMS,NMI
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.06432324189556167,0.022285534363268467,0.5695785961281276,0.13608792786540033
0.1412935993690808,0.06810413460990179,0.5596326293033709,0.21498727925863254
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.06432324189556167,0.022285534363268467,0.5695785961281276,0.13608792786540033
0.12893663195478067,0.08625770879215436,0.5539716082595378,0.18418135373223146
0.01960394855677857,0.004828569819233933,0.5840412008441535,0.07156699168751975
0.1432682541372719,0.07938457448559394,0.5676124933161016,0.23170082429497924
0.22142103578868697,0.1667815443294863,0.567574200961774,0.27508277558502103
0.4908041671021485,0.5785150741943111,0.7683805541226492,0.6175401965833599
0.17549442910580468,0.22383278062434314,0.5533305322227252,0.22031967125645505
0.4908041671021485,0.5785150741943111,0.7683805541226492,0.6175401965833599
0.17549442910580468,0.22383278062434314,0.5533305322227252,0.22031967125645505
0.4908041671021485,0.5785150741943111,0.7683805541226492,0.6175401965833599
0.17549442910580468,0.22383278062434314,0.5533305322227252,0.22031967125645505
0.4908041671021485,0.5785150741943111,0.7683805541226492,0.6175401965833599
0.17549442910580468,0.22383278062434314,0.5533305322227252,0.22031967125645505
0.4908041671021485,0.5785150741943111,0.7683805541226492,0.6175401965833599
0.17549442910580468,0.22383278062434314,0.5533305322227252,0.22031967125645505
0.5345614793214656,0.5020367582369613,0.6731383425551061,0.5433027676264822
0.19983953481999067,0.19646823902436125,0.474564943465325,0.20504592791774018
0.5345614793214656,0.5020367582369613,0.6731383425551061,0.5433027676264822
0.19983953481999067,0.19646823902436125,0.474564943465325,0.20504592791774018
0.5345614793214656,0.5020367582369613,0.6731383425551061,0.5433027676264822
0.19983953481999067,0.19646823902436125,0.474564943465325,0.20504592791774018
0.5345614793214656,0.5020367582369613,0.6731383425551061,0.5433027676264822
0.19983953481999067,0.19646823902436125,0.474564943465325,0.20504592791774018
0.5345614793214656,0.5020367582369613,0.6731383425551061,0.5433027676264822
0.19983953481999067,0.19646823902436125,0.474564943465325,0.20504592791774018
0.36497330761657804,0.34505931102730236,0.5468111059186805,0.4165142354190045
0.4414120537308015,0.45144006096464173,0.6218256465402677,0.5037794495182722
0.36497330761657804,0.34505931102730236,0.5468111059186805,0.4165142354190045
0.4414120537308015,0.45144006096464173,0.6218256465402677,0.5037794495182722
0.36497330761657804,0.34505931102730236,0.5468111059186805,0.4165142354190045
0.4414120537308015,0.45144006096464173,0.6218256465402677,0.5037794495182722
0.36497330761657804,0.34505931102730236,0.5468111059186805,0.4165142354190045
0.4414120537308015,0.45144006096464173,0.6218256465402677,0.5037794495182722
0.36497330761657804,0.34505931102730236,0.5468111059186805,0.4165142354190045
0.4414120537308015,0.45144006096464173,0.6218256465402677,0.5037794495182722
